Ledger location: test-ledger
Log: test-ledger/validator.log
Initializing...
Waiting for fees to stabilize 1...
Waiting for fees to stabilize 2...
Connecting...
Identity: EsNAZR7JFRWQZeZpVzfi5PGG62TvVpfcCQkhtrsp6jN7
Genesis Hash: AbQv8rc4HF5gTggshFpA1PYdEfu4wrSTU7WbLm4NmWjs
Version: 3.0.10
Shred Version: 43262
Gossip Address: 127.0.0.1:8000
TPU Address: 127.0.0.1:8003
JSON RPC URL: http://127.0.0.1:8899
WebSocket PubSub URL: ws://127.0.0.1:8900
00:00:01 | Processed Slot: 1 | Confirmed Slot: 1 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 0 | ◎500.000000000
00:01:55 | Processed Slot: 246 | Confirmed Slot: 246 | Finalized Slot: 215 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 507 | ◎499.999435000
00:01:55 | Processed Slot: 247 | Confirmed Slot: 247 | Finalized Slot: 216 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 508 | ◎499.999430000
00:01:56 | Processed Slot: 248 | Confirmed Slot: 247 | Finalized Slot: 217 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 509 | ◎499.999430000
00:01:56 | Processed Slot: 248 | Confirmed Slot: 248 | Finalized Slot: 217 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 509 | ◎499.999425000
00:01:56 | Processed Slot: 249 | Confirmed Slot: 248 | Finalized Slot: 218 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 510 | ◎499.999425000
00:01:57 | Processed Slot: 249 | Confirmed Slot: 249 | Finalized Slot: 218 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 510 | ◎499.999420000
00:01:57 | Processed Slot: 250 | Confirmed Slot: 250 | Finalized Slot: 219 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 511 | ◎499.999415000
00:01:57 | Processed Slot: 250 | Confirmed Slot: 250 | Finalized Slot: 219 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 511 | ◎499.999415000
00:01:57 | Processed Slot: 251 | Confirmed Slot: 251 | Finalized Slot: 220 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 512 | ◎499.999410000
00:01:58 | Processed Slot: 251 | Confirmed Slot: 251 | Finalized Slot: 220 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 512 | ◎499.999410000
00:01:58 | Processed Slot: 252 | Confirmed Slot: 252 | Finalized Slot: 221 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 513 | ◎499.999405000
00:01:58 | Processed Slot: 252 | Confirmed Slot: 252 | Finalized Slot: 221 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 513 | ◎499.999405000
00:01:58 | Processed Slot: 253 | Confirmed Slot: 253 | Finalized Slot: 222 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 514 | ◎499.999400000
00:01:59 | Processed Slot: 253 | Confirmed Slot: 253 | Finalized Slot: 222 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 514 | ◎499.999400000
00:01:59 | Processed Slot: 254 | Confirmed Slot: 254 | Finalized Slot: 223 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 515 | ◎499.999395000
00:01:59 | Processed Slot: 255 | Confirmed Slot: 254 | Finalized Slot: 224 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 516 | ◎499.999395000
00:01:59 | Processed Slot: 255 | Confirmed Slot: 255 | Finalized Slot: 224 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 516 | ◎499.999390000
00:02:00 | Processed Slot: 256 | Confirmed Slot: 256 | Finalized Slot: 225 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 517 | ◎499.999385000
00:02:00 | Processed Slot: 256 | Confirmed Slot: 256 | Finalized Slot: 225 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 517 | ◎499.999385000
00:02:00 | Processed Slot: 257 | Confirmed Slot: 257 | Finalized Slot: 226 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 518 | ◎499.999380000
00:02:00 | Processed Slot: 257 | Confirmed Slot: 257 | Finalized Slot: 226 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 518 | ◎499.999380000
00:02:01 | Processed Slot: 258 | Confirmed Slot: 258 | Finalized Slot: 227 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 519 | ◎499.999375000
00:02:01 | Processed Slot: 258 | Confirmed Slot: 258 | Finalized Slot: 227 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 519 | ◎499.999375000
00:02:01 | Processed Slot: 259 | Confirmed Slot: 259 | Finalized Slot: 228 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 520 | ◎499.999370000
00:02:01 | Processed Slot: 259 | Confirmed Slot: 259 | Finalized Slot: 228 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 520 | ◎499.999370000
00:02:02 | Processed Slot: 260 | Confirmed Slot: 260 | Finalized Slot: 229 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 521 | ◎499.999365000
00:02:02 | Processed Slot: 260 | Confirmed Slot: 260 | Finalized Slot: 229 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 521 | ◎499.999365000
00:02:02 | Processed Slot: 261 | Confirmed Slot: 261 | Finalized Slot: 230 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 522 | ◎499.999360000
00:02:02 | Processed Slot: 262 | Confirmed Slot: 262 | Finalized Slot: 231 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 523 | ◎499.999355000
00:02:03 | Processed Slot: 262 | Confirmed Slot: 262 | Finalized Slot: 231 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 523 | ◎499.999355000
00:02:03 | Processed Slot: 263 | Confirmed Slot: 263 | Finalized Slot: 232 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 524 | ◎499.999350000
00:02:03 | Processed Slot: 263 | Confirmed Slot: 263 | Finalized Slot: 232 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 524 | ◎499.999350000
00:02:03 | Processed Slot: 264 | Confirmed Slot: 264 | Finalized Slot: 233 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 525 | ◎499.999345000
00:02:04 | Processed Slot: 264 | Confirmed Slot: 264 | Finalized Slot: 233 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 525 | ◎499.999345000
00:02:04 | Processed Slot: 265 | Confirmed Slot: 265 | Finalized Slot: 234 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 526 | ◎499.999340000
00:02:04 | Processed Slot: 265 | Confirmed Slot: 265 | Finalized Slot: 234 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 526 | ◎499.999340000
00:02:04 | Processed Slot: 266 | Confirmed Slot: 266 | Finalized Slot: 235 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 527 | ◎499.999335000
00:02:05 | Processed Slot: 266 | Confirmed Slot: 266 | Finalized Slot: 235 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 527 | ◎499.999335000
00:02:05 | Processed Slot: 267 | Confirmed Slot: 267 | Finalized Slot: 236 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 528 | ◎499.999330000
00:02:05 | Processed Slot: 268 | Confirmed Slot: 268 | Finalized Slot: 237 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 529 | ◎499.999325000
00:02:05 | Processed Slot: 268 | Confirmed Slot: 268 | Finalized Slot: 237 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 529 | ◎499.999325000
00:02:06 | Processed Slot: 269 | Confirmed Slot: 269 | Finalized Slot: 238 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 530 | ◎499.999320000
00:02:06 | Processed Slot: 269 | Confirmed Slot: 269 | Finalized Slot: 238 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 530 | ◎499.999320000
00:02:06 | Processed Slot: 270 | Confirmed Slot: 270 | Finalized Slot: 239 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 531 | ◎499.999315000
00:02:06 | Processed Slot: 270 | Confirmed Slot: 270 | Finalized Slot: 239 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 531 | ◎499.999315000
00:02:07 | Processed Slot: 271 | Confirmed Slot: 271 | Finalized Slot: 240 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 532 | ◎499.999310000
00:02:07 | Processed Slot: 271 | Confirmed Slot: 271 | Finalized Slot: 240 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 532 | ◎499.999310000
00:02:07 | Processed Slot: 272 | Confirmed Slot: 272 | Finalized Slot: 241 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 533 | ◎499.999305000
00:02:07 | Processed Slot: 272 | Confirmed Slot: 272 | Finalized Slot: 241 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 533 | ◎499.999305000
00:02:08 | Processed Slot: 273 | Confirmed Slot: 273 | Finalized Slot: 242 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 534 | ◎499.999300000
00:02:08 | Processed Slot: 273 | Confirmed Slot: 273 | Finalized Slot: 242 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 534 | ◎499.999300000
00:02:08 | Processed Slot: 274 | Confirmed Slot: 274 | Finalized Slot: 243 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 535 | ◎499.999295000
00:02:09 | Processed Slot: 275 | Confirmed Slot: 274 | Finalized Slot: 244 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 536 | ◎499.999295000
00:02:09 | Processed Slot: 275 | Confirmed Slot: 275 | Finalized Slot: 244 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 536 | ◎499.999290000
00:02:09 | Processed Slot: 276 | Confirmed Slot: 275 | Finalized Slot: 245 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 537 | ◎499.999290000
00:02:09 | Processed Slot: 276 | Confirmed Slot: 276 | Finalized Slot: 245 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 537 | ◎499.999285000
00:02:10 | Processed Slot: 277 | Confirmed Slot: 277 | Finalized Slot: 246 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 538 | ◎499.999280000
00:02:10 | Processed Slot: 277 | Confirmed Slot: 277 | Finalized Slot: 246 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 538 | ◎499.999280000
00:02:10 | Processed Slot: 278 | Confirmed Slot: 278 | Finalized Slot: 247 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 539 | ◎499.999275000
00:02:10 | Processed Slot: 278 | Confirmed Slot: 278 | Finalized Slot: 247 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 539 | ◎499.999275000
00:02:11 | Processed Slot: 279 | Confirmed Slot: 279 | Finalized Slot: 248 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 540 | ◎499.999270000
00:02:11 | Processed Slot: 279 | Confirmed Slot: 279 | Finalized Slot: 248 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 540 | ◎499.999270000
00:02:11 | Processed Slot: 280 | Confirmed Slot: 280 | Finalized Slot: 249 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 541 | ◎499.999265000
00:02:11 | Processed Slot: 281 | Confirmed Slot: 281 | Finalized Slot: 250 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 542 | ◎499.999260000
00:02:12 | Processed Slot: 281 | Confirmed Slot: 281 | Finalized Slot: 250 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 542 | ◎499.999260000
00:02:12 | Processed Slot: 282 | Confirmed Slot: 282 | Finalized Slot: 251 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 543 | ◎499.999255000
00:02:12 | Processed Slot: 282 | Confirmed Slot: 282 | Finalized Slot: 251 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 543 | ◎499.999255000
00:02:12 | Processed Slot: 283 | Confirmed Slot: 283 | Finalized Slot: 252 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 544 | ◎499.999250000
00:02:13 | Processed Slot: 283 | Confirmed Slot: 283 | Finalized Slot: 252 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 544 | ◎499.999250000
00:02:13 | Processed Slot: 284 | Confirmed Slot: 284 | Finalized Slot: 253 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 545 | ◎499.999245000
00:02:13 | Processed Slot: 284 | Confirmed Slot: 284 | Finalized Slot: 253 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 545 | ◎499.999245000
00:02:13 | Processed Slot: 285 | Confirmed Slot: 285 | Finalized Slot: 254 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 546 | ◎499.999240000
00:02:14 | Processed Slot: 285 | Confirmed Slot: 285 | Finalized Slot: 254 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 546 | ◎499.999240000
00:02:14 | Processed Slot: 286 | Confirmed Slot: 286 | Finalized Slot: 255 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 547 | ◎499.999235000
00:02:14 | Processed Slot: 286 | Confirmed Slot: 286 | Finalized Slot: 255 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 547 | ◎499.999235000
00:02:14 | Processed Slot: 287 | Confirmed Slot: 287 | Finalized Slot: 256 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 548 | ◎499.999230000
00:02:15 | Processed Slot: 288 | Confirmed Slot: 287 | Finalized Slot: 257 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 549 | ◎499.999230000
00:02:15 | Processed Slot: 288 | Confirmed Slot: 288 | Finalized Slot: 257 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 549 | ◎499.999225000
00:02:15 | Processed Slot: 289 | Confirmed Slot: 288 | Finalized Slot: 258 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 550 | ◎499.999225000
00:02:15 | Processed Slot: 289 | Confirmed Slot: 289 | Finalized Slot: 258 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 550 | ◎499.999220000
00:02:16 | Processed Slot: 290 | Confirmed Slot: 290 | Finalized Slot: 259 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 551 | ◎499.999215000
00:02:16 | Processed Slot: 290 | Confirmed Slot: 290 | Finalized Slot: 259 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 551 | ◎499.999215000
00:02:16 | Processed Slot: 291 | Confirmed Slot: 291 | Finalized Slot: 260 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 552 | ◎499.999210000
00:02:16 | Processed Slot: 291 | Confirmed Slot: 291 | Finalized Slot: 260 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 552 | ◎499.999210000
00:02:17 | Processed Slot: 292 | Confirmed Slot: 292 | Finalized Slot: 261 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 553 | ◎499.999205000
00:02:17 | Processed Slot: 292 | Confirmed Slot: 292 | Finalized Slot: 261 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 553 | ◎499.999205000
00:02:17 | Processed Slot: 293 | Confirmed Slot: 293 | Finalized Slot: 262 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 554 | ◎499.999200000
00:02:17 | Processed Slot: 294 | Confirmed Slot: 294 | Finalized Slot: 263 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 555 | ◎499.999195000
00:02:18 | Processed Slot: 294 | Confirmed Slot: 294 | Finalized Slot: 263 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 555 | ◎499.999195000
00:02:18 | Processed Slot: 295 | Confirmed Slot: 295 | Finalized Slot: 264 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 556 | ◎499.999190000
00:02:18 | Processed Slot: 295 | Confirmed Slot: 295 | Finalized Slot: 264 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 556 | ◎499.999190000
00:02:18 | Processed Slot: 296 | Confirmed Slot: 296 | Finalized Slot: 265 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 557 | ◎499.999185000
00:02:19 | Processed Slot: 296 | Confirmed Slot: 296 | Finalized Slot: 265 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 557 | ◎499.999185000
00:02:19 | Processed Slot: 297 | Confirmed Slot: 297 | Finalized Slot: 266 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 558 | ◎499.999180000
00:02:19 | Processed Slot: 297 | Confirmed Slot: 297 | Finalized Slot: 266 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 558 | ◎499.999180000
00:02:19 | Processed Slot: 298 | Confirmed Slot: 298 | Finalized Slot: 267 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 559 | ◎499.999175000
00:02:20 | Processed Slot: 298 | Confirmed Slot: 298 | Finalized Slot: 267 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 559 | ◎499.999175000
00:02:20 | Processed Slot: 299 | Confirmed Slot: 299 | Finalized Slot: 268 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 560 | ◎499.999170000
00:02:20 | Processed Slot: 299 | Confirmed Slot: 299 | Finalized Slot: 268 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 560 | ◎499.999170000
00:02:20 | Processed Slot: 300 | Confirmed Slot: 300 | Finalized Slot: 269 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 561 | ◎499.999165000
00:02:21 | Processed Slot: 301 | Confirmed Slot: 301 | Finalized Slot: 270 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 562 | ◎499.999160000
00:02:21 | Processed Slot: 301 | Confirmed Slot: 301 | Finalized Slot: 270 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 562 | ◎499.999160000
00:02:21 | Processed Slot: 302 | Confirmed Slot: 302 | Finalized Slot: 271 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 563 | ◎499.999155000
00:02:21 | Processed Slot: 302 | Confirmed Slot: 302 | Finalized Slot: 271 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 563 | ◎499.999155000
00:02:22 | Processed Slot: 303 | Confirmed Slot: 303 | Finalized Slot: 272 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 564 | ◎499.999150000
00:02:22 | Processed Slot: 303 | Confirmed Slot: 303 | Finalized Slot: 272 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 564 | ◎499.999150000
00:02:22 | Processed Slot: 304 | Confirmed Slot: 304 | Finalized Slot: 273 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 565 | ◎499.999145000
00:02:22 | Processed Slot: 304 | Confirmed Slot: 304 | Finalized Slot: 273 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 565 | ◎499.999145000
00:02:23 | Processed Slot: 305 | Confirmed Slot: 305 | Finalized Slot: 274 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 566 | ◎499.999140000
00:02:23 | Processed Slot: 305 | Confirmed Slot: 305 | Finalized Slot: 274 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 566 | ◎499.999140000
00:02:23 | Processed Slot: 306 | Confirmed Slot: 306 | Finalized Slot: 275 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 567 | ◎499.999135000
00:02:23 | Processed Slot: 307 | Confirmed Slot: 306 | Finalized Slot: 276 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 568 | ◎499.999135000
00:02:24 | Processed Slot: 307 | Confirmed Slot: 307 | Finalized Slot: 276 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 568 | ◎499.999130000
00:02:24 | Processed Slot: 308 | Confirmed Slot: 308 | Finalized Slot: 277 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 569 | ◎499.999125000
00:02:24 | Processed Slot: 308 | Confirmed Slot: 308 | Finalized Slot: 277 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 569 | ◎499.999125000
00:02:25 | Processed Slot: 309 | Confirmed Slot: 309 | Finalized Slot: 278 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 570 | ◎499.999120000
00:02:25 | Processed Slot: 309 | Confirmed Slot: 309 | Finalized Slot: 278 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 570 | ◎499.999120000
00:02:25 | Processed Slot: 310 | Confirmed Slot: 310 | Finalized Slot: 279 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 571 | ◎499.999115000
00:02:25 | Processed Slot: 310 | Confirmed Slot: 310 | Finalized Slot: 279 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 571 | ◎499.999115000
00:02:26 | Processed Slot: 311 | Confirmed Slot: 311 | Finalized Slot: 280 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 572 | ◎499.999110000
00:02:26 | Processed Slot: 311 | Confirmed Slot: 311 | Finalized Slot: 280 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 572 | ◎499.999110000
00:02:26 | Processed Slot: 312 | Confirmed Slot: 312 | Finalized Slot: 281 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 573 | ◎499.999105000
00:02:26 | Processed Slot: 312 | Confirmed Slot: 312 | Finalized Slot: 281 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 573 | ◎499.999105000
00:02:27 | Processed Slot: 313 | Confirmed Slot: 313 | Finalized Slot: 282 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 574 | ◎499.999100000
00:02:27 | Processed Slot: 314 | Confirmed Slot: 313 | Finalized Slot: 283 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 575 | ◎499.999100000
00:02:27 | Processed Slot: 314 | Confirmed Slot: 314 | Finalized Slot: 283 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 575 | ◎499.999095000
00:02:27 | Processed Slot: 315 | Confirmed Slot: 315 | Finalized Slot: 284 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 576 | ◎499.999090000
00:02:28 | Processed Slot: 315 | Confirmed Slot: 315 | Finalized Slot: 284 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 576 | ◎499.999090000
00:02:28 | Processed Slot: 316 | Confirmed Slot: 316 | Finalized Slot: 285 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 577 | ◎499.999085000
00:02:28 | Processed Slot: 316 | Confirmed Slot: 316 | Finalized Slot: 285 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 577 | ◎499.999085000
00:02:28 | Processed Slot: 317 | Confirmed Slot: 317 | Finalized Slot: 286 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 578 | ◎499.999080000
00:02:29 | Processed Slot: 317 | Confirmed Slot: 317 | Finalized Slot: 286 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 578 | ◎499.999080000
00:02:29 | Processed Slot: 318 | Confirmed Slot: 318 | Finalized Slot: 287 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 579 | ◎499.999075000
00:02:29 | Processed Slot: 318 | Confirmed Slot: 318 | Finalized Slot: 287 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 579 | ◎499.999075000
00:02:29 | Processed Slot: 319 | Confirmed Slot: 319 | Finalized Slot: 288 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 580 | ◎499.999070000
00:02:30 | Processed Slot: 320 | Confirmed Slot: 319 | Finalized Slot: 289 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 581 | ◎499.999070000
00:02:30 | Processed Slot: 320 | Confirmed Slot: 320 | Finalized Slot: 289 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 581 | ◎499.999065000
00:02:30 | Processed Slot: 321 | Confirmed Slot: 320 | Finalized Slot: 290 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 582 | ◎499.999065000
00:02:30 | Processed Slot: 321 | Confirmed Slot: 321 | Finalized Slot: 290 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 582 | ◎499.999060000
00:02:31 | Processed Slot: 322 | Confirmed Slot: 322 | Finalized Slot: 291 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 583 | ◎499.999055000
00:02:31 | Processed Slot: 322 | Confirmed Slot: 322 | Finalized Slot: 291 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 583 | ◎499.999055000
00:02:31 | Processed Slot: 323 | Confirmed Slot: 323 | Finalized Slot: 292 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 584 | ◎499.999050000
00:02:31 | Processed Slot: 323 | Confirmed Slot: 323 | Finalized Slot: 292 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 584 | ◎499.999050000
00:02:32 | Processed Slot: 324 | Confirmed Slot: 324 | Finalized Slot: 293 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 585 | ◎499.999045000
00:02:32 | Processed Slot: 324 | Confirmed Slot: 324 | Finalized Slot: 293 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 585 | ◎499.999045000
00:02:32 | Processed Slot: 325 | Confirmed Slot: 325 | Finalized Slot: 294 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 586 | ◎499.999040000
00:02:32 | Processed Slot: 325 | Confirmed Slot: 325 | Finalized Slot: 294 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 586 | ◎499.999040000
00:02:33 | Processed Slot: 326 | Confirmed Slot: 326 | Finalized Slot: 295 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 587 | ◎499.999035000
00:02:33 | Processed Slot: 326 | Confirmed Slot: 326 | Finalized Slot: 295 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 587 | ◎499.999035000
